reading_id,sensor_id,location,timestamp,temperature_celsius,humidity_percent,pressure_hpa,battery_level,signal_strength
READ_00007241,SENSOR_043,Warehouse_1,2024-09-26T03:25:00,26.55,68.17,1013.27,33,-81
READ_00007242,SENSOR_011,Office_Floor_1,2024-09-26T03:30:00,22.98,45.72,1020.39,65,-33
READ_00007243,SENSOR_043,Warehouse_2,2024-09-26T03:35:00,13.63,39.0,1013.5,91,-87
READ_00007244,SENSOR_015,Warehouse_2,2024-09-26T03:40:00,24.71,51.91,1011.64,100,-67
READ_00007245,SENSOR_026,Office_Floor_1,2024-09-26T03:45:00,18.03,41.2,1010.22,60,-76
READ_00007246,SENSOR_012,Office_Floor_1,2024-09-26T03:50:00,24.83,47.27,1015.61,45,-86
READ_00007247,SENSOR_036,Building_B,2024-09-26T03:55:00,21.01,48.97,1019.2,32,-40
READ_00007248,SENSOR_049,Office_Floor_2,2024-09-26T04:00:00,18.9,42.84,1022.18,63,-83
READ_00007249,SENSOR_006,Building_B,2024-09-26T04:05:00,20.34,41.6,1008.99,95,-65
READ_00007250,SENSOR_012,Warehouse_1,2024-09-26T04:10:00,25.45,63.43,1014.37,51,-82
READ_00007251,SENSOR_023,Building_B,2024-09-26T04:15:00,16.87,42.33,1015.36,69,-30
READ_00007252,SENSOR_041,Warehouse_2,2024-09-26T04:20:00,19.6,43.75,1016.32,97,-41
READ_00007253,SENSOR_023,Office_Floor_2,2024-09-26T04:25:00,28.24,46.87,1015.55,30,-87
READ_00007254,SENSOR_005,Building_B,2024-09-26T04:30:00,22.92,25.53,1015.76,46,-57
READ_00007255,SENSOR_030,Office_Floor_1,2024-09-26T04:35:00,19.84,40.53,1013.78,64,-68
READ_00007256,SENSOR_022,Warehouse_1,2024-09-26T04:40:00,21.34,47.93,1003.56,50,-88
READ_00007257,SENSOR_028,Office_Floor_2,2024-09-26T04:45:00,18.36,57.94,1017.14,77,-66
READ_00007258,SENSOR_011,Office_Floor_1,2024-09-26T04:50:00,21.85,55.55,1006.58,82,-65
READ_00007259,SENSOR_045,Office_Floor_1,2024-09-26T04:55:00,18.1,51.52,1008.7,72,-32
READ_00007260,SENSOR_020,Warehouse_1,2024-09-26T05:00:00,17.65,56.88,1012.77,71,-83
READ_00007261,SENSOR_033,Office_Floor_2,2024-09-26T05:05:00,16.65,42.09,1013.57,41,-77
READ_00007262,SENSOR_020,Warehouse_2,2024-09-26T05:10:00,21.0,62.01,1024.13,74,-45
READ_00007263,SENSOR_020,Office_Floor_2,2024-09-26T05:15:00,21.3,42.17,1009.26,71,-79
READ_00007264,SENSOR_015,Building_B,2024-09-26T05:20:00,20.3,23.85,1012.29,72,-49
READ_00007265,SENSOR_027,Warehouse_1,2024-09-26T05:25:00,20.44,32.71,1013.21,95,-85
READ_00007266,SENSOR_025,Warehouse_1,2024-09-26T05:30:00,22.45,43.62,1019.36,66,-68
READ_00007267,SENSOR_027,Warehouse_1,2024-09-26T05:35:00,22.12,42.1,1010.69,33,-40
READ_00007268,SENSOR_048,Office_Floor_1,2024-09-26T05:40:00,18.56,33.35,1006.11,24,-39
READ_00007269,SENSOR_017,Office_Floor_1,2024-09-26T05:45:00,20.05,41.59,1009.45,69,-68
READ_00007270,SENSOR_007,Building_B,2024-09-26T05:50:00,25.92,48.17,1012.67,72,-75
READ_00007271,SENSOR_044,Building_A,2024-09-26T05:55:00,23.02,55.61,1010.12,30,-59
READ_00007272,SENSOR_022,Building_A,2024-09-26T06:00:00,24.78,37.93,999.0,87,-71
READ_00007273,SENSOR_019,Building_A,2024-09-26T06:05:00,22.21,49.8,1010.17,51,-38
READ_00007274,SENSOR_015,Office_Floor_1,2024-09-26T06:10:00,21.32,46.58,1009.01,49,-39
READ_00007275,SENSOR_016,Warehouse_2,2024-09-26T06:15:00,20.07,48.59,1007.49,69,-61
READ_00007276,SENSOR_006,Building_B,2024-09-26T06:20:00,22.29,46.93,1008.26,75,-60
READ_00007277,SENSOR_011,Office_Floor_1,2024-09-26T06:25:00,26.78,52.96,1019.56,45,-90
READ_00007278,SENSOR_013,Office_Floor_2,2024-09-26T06:30:00,15.63,39.89,1010.75,95,-37
READ_00007279,SENSOR_039,Warehouse_2,2024-09-26T06:35:00,23.74,62.29,1013.53,41,-46
READ_00007280,SENSOR_049,Office_Floor_1,2024-09-26T06:40:00,25.77,44.71,1003.79,66,-88
READ_00007281,SENSOR_020,Warehouse_1,2024-09-26T06:45:00,22.41,56.48,1005.27,81,-45
READ_00007282,SENSOR_028,Warehouse_2,2024-09-26T06:50:00,18.78,40.67,1016.97,28,-51
READ_00007283,SENSOR_004,Warehouse_2,2024-09-26T06:55:00,23.34,33.14,1019.7,62,-45
READ_00007284,SENSOR_008,Office_Floor_2,2024-09-26T07:00:00,20.31,52.89,1017.9,82,-49
READ_00007285,SENSOR_044,Building_B,2024-09-26T07:05:00,22.24,19.6,1020.2,94,-60
READ_00007286,SENSOR_039,Warehouse_1,2024-09-26T07:10:00,20.93,46.31,1006.21,76,-52
READ_00007287,SENSOR_049,Building_A,2024-09-26T07:15:00,23.49,51.55,1013.3,60,-65
READ_00007288,SENSOR_011,Building_B,2024-09-26T07:20:00,22.11,32.06,1008.89,26,-52
READ_00007289,SENSOR_046,Warehouse_1,2024-09-26T07:25:00,22.7,60.02,1018.61,71,-80
READ_00007290,SENSOR_023,Office_Floor_1,2024-09-26T07:30:00,24.48,42.66,1011.53,41,-79
READ_00007291,SENSOR_016,Building_B,2024-09-26T07:35:00,19.85,33.31,1014.28,96,-53
READ_00007292,SENSOR_041,Office_Floor_1,2024-09-26T07:40:00,18.46,51.03,1005.11,36,-89
READ_00007293,SENSOR_018,Warehouse_2,2024-09-26T07:45:00,26.19,43.31,1001.5,93,-41
READ_00007294,SENSOR_036,Office_Floor_2,2024-09-26T07:50:00,22.8,38.58,1009.25,79,-73
READ_00007295,SENSOR_041,Building_B,2024-09-26T07:55:00,18.95,51.35,1007.83,92,-51
READ_00007296,SENSOR_012,Building_B,2024-09-26T08:00:00,19.84,50.43,1007.7,68,-41
READ_00007297,SENSOR_026,Building_B,2024-09-26T08:05:00,19.76,42.67,1023.83,92,-78
READ_00007298,SENSOR_014,Office_Floor_2,2024-09-26T08:10:00,21.44,56.2,1015.99,86,-81
READ_00007299,SENSOR_002,Building_B,2024-09-26T08:15:00,18.89,47.0,1012.82,37,-84
READ_00007300,SENSOR_006,Office_Floor_1,2024-09-26T08:20:00,19.21,36.13,1019.41,75,-31
READ_00007301,SENSOR_003,Office_Floor_2,2024-09-26T08:25:00,19.94,50.65,1011.0,27,-41
READ_00007302,SENSOR_044,Office_Floor_2,2024-09-26T08:30:00,29.71,43.41,1012.08,41,-50
READ_00007303,SENSOR_005,Office_Floor_2,2024-09-26T08:35:00,21.64,45.57,1009.18,89,-64
READ_00007304,SENSOR_043,Warehouse_1,2024-09-26T08:40:00,18.3,45.12,1010.22,72,-53
READ_00007305,SENSOR_010,Warehouse_1,2024-09-26T08:45:00,21.62,49.43,1013.82,67,-67
READ_00007306,SENSOR_015,Building_B,2024-09-26T08:50:00,26.8,56.24,1014.54,65,-56
READ_00007307,SENSOR_006,Warehouse_1,2024-09-26T08:55:00,17.49,64.64,1023.42,80,-55
READ_00007308,SENSOR_016,Warehouse_2,2024-09-26T09:00:00,20.12,45.66,1012.7,44,-81
READ_00007309,SENSOR_028,Office_Floor_2,2024-09-26T09:05:00,21.09,50.96,1015.22,42,-36
READ_00007310,SENSOR_010,Office_Floor_2,2024-09-26T09:10:00,18.55,31.09,1006.81,87,-77
READ_00007311,SENSOR_024,Office_Floor_2,2024-09-26T09:15:00,20.84,36.48,1019.09,49,-55
READ_00007312,SENSOR_006,Building_A,2024-09-26T09:20:00,18.14,48.64,1016.17,41,-77
READ_00007313,SENSOR_003,Office_Floor_2,2024-09-26T09:25:00,22.68,39.14,1007.58,23,-37
READ_00007314,SENSOR_019,Office_Floor_1,2024-09-26T09:30:00,23.12,52.79,1018.09,88,-33
READ_00007315,SENSOR_012,Building_B,2024-09-26T09:35:00,26.16,49.7,1015.68,77,-88
READ_00007316,SENSOR_027,Building_B,2024-09-26T09:40:00,20.02,43.22,1018.78,46,-33
READ_00007317,SENSOR_022,Building_B,2024-09-26T09:45:00,22.44,51.07,1009.19,24,-79
READ_00007318,SENSOR_013,Building_A,2024-09-26T09:50:00,25.94,48.39,1012.15,44,-47
READ_00007319,SENSOR_004,Warehouse_1,2024-09-26T09:55:00,17.12,51.74,1010.61,38,-34
READ_00007320,SENSOR_022,Building_A,2024-09-26T10:00:00,18.91,47.23,1005.81,100,-87
READ_00007321,SENSOR_026,Office_Floor_2,2024-09-26T10:05:00,29.35,44.87,1017.54,93,-70
READ_00007322,SENSOR_021,Warehouse_2,2024-09-26T10:10:00,20.14,30.6,1006.77,88,-81
READ_00007323,SENSOR_025,Office_Floor_1,2024-09-26T10:15:00,23.99,32.19,1016.88,60,-51
READ_00007324,SENSOR_013,Office_Floor_2,2024-09-26T10:20:00,24.69,35.11,1011.2,51,-33
READ_00007325,SENSOR_036,Building_B,2024-09-26T10:25:00,22.76,59.77,1015.38,42,-45
READ_00007326,SENSOR_038,Warehouse_1,2024-09-26T10:30:00,24.77,49.38,1017.4,83,-83
READ_00007327,SENSOR_050,Building_A,2024-09-26T10:35:00,22.1,28.37,1013.91,81,-61
READ_00007328,SENSOR_012,Building_B,2024-09-26T10:40:00,22.58,40.23,1005.26,76,-78
READ_00007329,SENSOR_029,Warehouse_1,2024-09-26T10:45:00,35.22,46.07,1014.56,69,-44
READ_00007330,SENSOR_010,Building_A,2024-09-26T10:50:00,27.61,23.43,1007.12,48,-76
READ_00007331,SENSOR_045,Building_B,2024-09-26T10:55:00,22.36,48.28,1016.27,32,-45
READ_00007332,SENSOR_034,Building_B,2024-09-26T11:00:00,16.37,36.93,1013.43,96,-73
READ_00007333,SENSOR_006,Building_A,2024-09-26T11:05:00,16.12,25.26,1010.65,53,-73
READ_00007334,SENSOR_035,Building_B,2024-09-26T11:10:00,21.43,31.11,1013.72,69,-38
READ_00007335,SENSOR_013,Office_Floor_2,2024-09-26T11:15:00,16.27,55.11,1003.93,50,-43
READ_00007336,SENSOR_010,Office_Floor_1,2024-09-26T11:20:00,26.33,57.34,1022.94,64,-84
READ_00007337,SENSOR_050,Office_Floor_1,2024-09-26T11:25:00,23.29,41.8,1015.1,45,-82
READ_00007338,SENSOR_039,Building_A,2024-09-26T11:30:00,17.65,47.39,1009.23,94,-68
READ_00007339,SENSOR_003,Office_Floor_1,2024-09-26T11:35:00,24.49,41.23,1011.1,45,-61
READ_00007340,SENSOR_036,Office_Floor_2,2024-09-26T11:40:00,23.02,50.28,1016.34,81,-38
READ_00007341,SENSOR_043,Office_Floor_2,2024-09-26T11:45:00,26.78,52.77,1017.62,86,-57
READ_00007342,SENSOR_035,Building_B,2024-09-26T11:50:00,22.74,44.46,1015.94,86,-90
READ_00007343,SENSOR_003,Office_Floor_1,2024-09-26T11:55:00,20.59,61.42,1007.29,93,-54
READ_00007344,SENSOR_011,Office_Floor_1,2024-09-26T12:00:00,22.34,54.22,1010.18,52,-79
READ_00007345,SENSOR_039,Warehouse_1,2024-09-26T12:05:00,20.1,39.05,1012.9,54,-54
READ_00007346,SENSOR_042,Building_B,2024-09-26T12:10:00,22.52,51.02,1016.58,30,-42
READ_00007347,SENSOR_042,Warehouse_2,2024-09-26T12:15:00,25.73,44.4,1021.34,20,-51
READ_00007348,SENSOR_011,Office_Floor_2,2024-09-26T12:20:00,20.71,49.76,1014.03,37,-79
READ_00007349,SENSOR_018,Building_A,2024-09-26T12:25:00,19.75,31.45,1023.12,31,-69
READ_00007350,SENSOR_006,Warehouse_1,2024-09-26T12:30:00,16.68,35.78,1006.58,21,-42
READ_00007351,SENSOR_010,Building_B,2024-09-26T12:35:00,22.16,29.67,1014.6,57,-43
READ_00007352,SENSOR_044,Warehouse_1,2024-09-26T12:40:00,22.94,21.8,1009.35,39,-45
READ_00007353,SENSOR_005,Warehouse_1,2024-09-26T12:45:00,23.76,54.62,1013.69,74,-49
READ_00007354,SENSOR_002,Warehouse_2,2024-09-26T12:50:00,21.34,31.41,1009.6,75,-42
READ_00007355,SENSOR_005,Warehouse_2,2024-09-26T12:55:00,21.62,48.82,1006.32,97,-74
READ_00007356,SENSOR_025,Warehouse_2,2024-09-26T13:00:00,24.71,35.07,1009.0,65,-67
READ_00007357,SENSOR_027,Building_B,2024-09-26T13:05:00,22.67,29.87,1014.12,75,-30
READ_00007358,SENSOR_012,Building_A,2024-09-26T13:10:00,19.46,46.0,1013.31,54,-51
READ_00007359,SENSOR_039,Warehouse_2,2024-09-26T13:15:00,19.67,61.84,1010.69,39,-65
READ_00007360,SENSOR_028,Warehouse_1,2024-09-26T13:20:00,23.34,49.64,1009.45,68,-41
READ_00007361,SENSOR_035,Office_Floor_1,2024-09-26T13:25:00,18.93,42.09,1014.81,56,-59
READ_00007362,SENSOR_041,Office_Floor_2,2024-09-26T13:30:00,27.3,44.03,1002.98,55,-68
READ_00007363,SENSOR_006,Warehouse_2,2024-09-26T13:35:00,23.66,27.46,1003.9,89,-68
READ_00007364,SENSOR_014,Office_Floor_1,2024-09-26T13:40:00,20.11,53.18,1015.12,70,-75
READ_00007365,SENSOR_027,Building_A,2024-09-26T13:45:00,25.52,35.88,1011.61,90,-62
READ_00007366,SENSOR_021,Building_A,2024-09-26T13:50:00,27.63,61.35,1009.27,69,-84
READ_00007367,SENSOR_012,Building_B,2024-09-26T13:55:00,28.35,57.48,1016.86,32,-69
READ_00007368,SENSOR_033,Office_Floor_1,2024-09-26T14:00:00,23.63,43.57,1013.82,22,-37
READ_00007369,SENSOR_005,Building_B,2024-09-26T14:05:00,22.72,30.14,1023.74,48,-53
READ_00007370,SENSOR_014,Warehouse_1,2024-09-26T14:10:00,23.65,37.03,1010.99,20,-35
READ_00007371,SENSOR_024,Building_A,2024-09-26T14:15:00,23.44,56.81,1011.11,20,-59
READ_00007372,SENSOR_015,Warehouse_1,2024-09-26T14:20:00,18.68,39.19,1017.16,46,-65
READ_00007373,SENSOR_050,Warehouse_1,2024-09-26T14:25:00,22.25,24.02,1015.93,79,-85
READ_00007374,SENSOR_020,Warehouse_1,2024-09-26T14:30:00,16.44,53.95,1013.39,58,-51
READ_00007375,SENSOR_010,Office_Floor_1,2024-09-26T14:35:00,25.63,56.94,1018.49,36,-50
READ_00007376,SENSOR_040,Warehouse_2,2024-09-26T14:40:00,22.48,53.51,1010.43,44,-85
READ_00007377,SENSOR_003,Warehouse_1,2024-09-26T14:45:00,28.58,45.19,1009.2,89,-67
READ_00007378,SENSOR_004,Warehouse_2,2024-09-26T14:50:00,25.45,59.08,1007.93,37,-89
READ_00007379,SENSOR_020,Building_B,2024-09-26T14:55:00,24.95,48.87,1012.1,41,-39
READ_00007380,SENSOR_033,Warehouse_2,2024-09-26T15:00:00,26.04,61.44,1017.0,93,-38
READ_00007381,SENSOR_037,Building_A,2024-09-26T15:05:00,26.45,33.15,1015.1,65,-45
READ_00007382,SENSOR_036,Warehouse_1,2024-09-26T15:10:00,21.42,41.33,1005.17,89,-45
READ_00007383,SENSOR_050,Office_Floor_1,2024-09-26T15:15:00,20.41,49.62,1016.65,61,-68
READ_00007384,SENSOR_014,Warehouse_1,2024-09-26T15:20:00,20.98,23.96,1015.59,38,-55
READ_00007385,SENSOR_031,Building_B,2024-09-26T15:25:00,24.95,50.59,1015.15,56,-63
READ_00007386,SENSOR_039,Building_A,2024-09-26T15:30:00,21.1,45.96,1008.16,32,-35
READ_00007387,SENSOR_035,Building_B,2024-09-26T15:35:00,28.34,40.76,1017.34,46,-30
READ_00007388,SENSOR_002,Warehouse_2,2024-09-26T15:40:00,26.44,39.9,1011.72,60,-52
READ_00007389,SENSOR_002,Warehouse_1,2024-09-26T15:45:00,28.32,39.1,1026.1,75,-71
READ_00007390,SENSOR_049,Warehouse_1,2024-09-26T15:50:00,20.64,39.51,1015.79,93,-45
READ_00007391,SENSOR_017,Warehouse_2,2024-09-26T15:55:00,16.32,35.07,1011.04,94,-71
READ_00007392,SENSOR_048,Office_Floor_1,2024-09-26T16:00:00,22.53,46.33,1011.55,40,-36
READ_00007393,SENSOR_036,Warehouse_1,2024-09-26T16:05:00,21.71,32.47,1015.46,74,-54
READ_00007394,SENSOR_005,Warehouse_2,2024-09-26T16:10:00,12.63,54.01,1018.31,41,-30
READ_00007395,SENSOR_037,Warehouse_1,2024-09-26T16:15:00,24.39,28.23,1011.96,42,-72
READ_00007396,SENSOR_029,Office_Floor_2,2024-09-26T16:20:00,25.0,33.04,1017.01,90,-32
READ_00007397,SENSOR_029,Building_B,2024-09-26T16:25:00,22.98,35.69,1014.64,65,-30
READ_00007398,SENSOR_028,Office_Floor_2,2024-09-26T16:30:00,23.33,48.24,1015.07,37,-47
READ_00007399,SENSOR_042,Office_Floor_2,2024-09-26T16:35:00,24.58,36.93,1010.05,79,-39
READ_00007400,SENSOR_005,Building_B,2024-09-26T16:40:00,22.61,61.45,1015.54,26,-82
READ_00007401,SENSOR_002,Warehouse_1,2024-09-26T16:45:00,17.86,39.89,1011.83,67,-41
READ_00007402,SENSOR_039,Warehouse_1,2024-09-26T16:50:00,16.29,50.76,1013.15,84,-67
READ_00007403,SENSOR_041,Warehouse_2,2024-09-26T16:55:00,22.2,55.15,1008.74,47,-41
READ_00007404,SENSOR_049,Building_A,2024-09-26T17:00:00,26.89,35.82,1013.66,61,-57
READ_00007405,SENSOR_032,Office_Floor_2,2024-09-26T17:05:00,19.83,35.22,1015.42,37,-59
READ_00007406,SENSOR_002,Warehouse_1,2024-09-26T17:10:00,19.05,51.37,1017.42,34,-65
READ_00007407,SENSOR_021,Warehouse_1,2024-09-26T17:15:00,16.56,46.48,1006.64,37,-70
READ_00007408,SENSOR_017,Building_A,2024-09-26T17:20:00,17.32,50.96,1016.57,50,-74
READ_00007409,SENSOR_030,Building_B,2024-09-26T17:25:00,22.82,46.98,1014.03,36,-85
READ_00007410,SENSOR_004,Building_B,2024-09-26T17:30:00,24.5,48.11,1010.81,59,-70
READ_00007411,SENSOR_003,Office_Floor_1,2024-09-26T17:35:00,21.38,39.42,1009.58,32,-63
READ_00007412,SENSOR_016,Building_A,2024-09-26T17:40:00,23.8,51.75,1010.96,97,-52
READ_00007413,SENSOR_021,Building_A,2024-09-26T17:45:00,21.84,51.78,1011.52,24,-82
READ_00007414,SENSOR_006,Building_B,2024-09-26T17:50:00,25.43,52.17,1017.49,63,-69
READ_00007415,SENSOR_014,Warehouse_2,2024-09-26T17:55:00,24.98,43.99,1019.13,46,-57
READ_00007416,SENSOR_021,Office_Floor_2,2024-09-26T18:00:00,23.81,59.83,1012.69,40,-74
READ_00007417,SENSOR_040,Building_B,2024-09-26T18:05:00,22.13,55.86,1018.4,28,-53
READ_00007418,SENSOR_030,Building_A,2024-09-26T18:10:00,21.95,34.46,1003.16,54,-68
READ_00007419,SENSOR_047,Warehouse_2,2024-09-26T18:15:00,25.68,54.46,1010.25,23,-79
READ_00007420,SENSOR_015,Building_B,2024-09-26T18:20:00,27.85,46.09,1016.77,43,-90
READ_00007421,SENSOR_013,Warehouse_1,2024-09-26T18:25:00,24.41,56.57,1012.17,23,-82
READ_00007422,SENSOR_030,Building_B,2024-09-26T18:30:00,23.89,44.15,1017.94,92,-50
READ_00007423,SENSOR_004,Warehouse_1,2024-09-26T18:35:00,26.07,47.67,1007.46,49,-80
READ_00007424,SENSOR_028,Building_B,2024-09-26T18:40:00,23.97,63.17,1009.79,81,-34
READ_00007425,SENSOR_029,Office_Floor_2,2024-09-26T18:45:00,22.93,28.19,1018.1,67,-67
READ_00007426,SENSOR_020,Building_A,2024-09-26T18:50:00,22.71,57.06,1011.34,44,-61
READ_00007427,SENSOR_010,Office_Floor_1,2024-09-26T18:55:00,20.28,38.23,1010.02,56,-79
READ_00007428,SENSOR_024,Office_Floor_2,2024-09-26T19:00:00,28.25,51.0,1013.98,39,-45
READ_00007429,SENSOR_031,Warehouse_2,2024-09-26T19:05:00,17.51,41.63,1002.95,37,-81
READ_00007430,SENSOR_035,Office_Floor_1,2024-09-26T19:10:00,22.48,19.45,1021.34,95,-54
READ_00007431,SENSOR_011,Warehouse_1,2024-09-26T19:15:00,21.08,59.8,1015.57,32,-40
READ_00007432,SENSOR_018,Building_B,2024-09-26T19:20:00,21.51,47.84,1010.52,25,-65
READ_00007433,SENSOR_024,Building_A,2024-09-26T19:25:00,26.4,57.54,1013.8,70,-38
READ_00007434,SENSOR_046,Warehouse_1,2024-09-26T19:30:00,18.21,54.49,1014.74,78,-58
READ_00007435,SENSOR_029,Building_A,2024-09-26T19:35:00,21.6,40.36,1011.03,86,-59
READ_00007436,SENSOR_026,Office_Floor_1,2024-09-26T19:40:00,22.03,38.76,1019.03,92,-41
READ_00007437,SENSOR_046,Office_Floor_2,2024-09-26T19:45:00,26.04,48.72,1021.37,58,-56
READ_00007438,SENSOR_001,Office_Floor_1,2024-09-26T19:50:00,26.82,35.2,1015.22,79,-47
READ_00007439,SENSOR_020,Warehouse_2,2024-09-26T19:55:00,19.15,54.79,1006.5,78,-89
READ_00007440,SENSOR_044,Office_Floor_1,2024-09-26T20:00:00,20.76,34.69,1012.28,69,-56
READ_00007441,SENSOR_050,Warehouse_2,2024-09-26T20:05:00,21.93,37.52,1014.75,97,-81
READ_00007442,SENSOR_034,Building_A,2024-09-26T20:10:00,19.55,35.64,1007.27,32,-42
READ_00007443,SENSOR_006,Warehouse_2,2024-09-26T20:15:00,19.2,38.61,1018.53,73,-35
READ_00007444,SENSOR_021,Warehouse_2,2024-09-26T20:20:00,17.91,57.33,1018.64,32,-66
READ_00007445,SENSOR_048,Office_Floor_2,2024-09-26T20:25:00,20.0,40.24,1010.92,48,-41
READ_00007446,SENSOR_009,Office_Floor_2,2024-09-26T20:30:00,20.79,40.75,1012.09,70,-65
READ_00007447,SENSOR_028,Office_Floor_1,2024-09-26T20:35:00,22.46,56.51,1002.6,66,-48
READ_00007448,SENSOR_016,Warehouse_2,2024-09-26T20:40:00,23.9,34.13,1005.74,37,-58
READ_00007449,SENSOR_037,Office_Floor_1,2024-09-26T20:45:00,17.53,37.71,1023.46,22,-39
READ_00007450,SENSOR_035,Warehouse_1,2024-09-26T20:50:00,17.52,42.03,1013.56,50,-80
READ_00007451,SENSOR_016,Warehouse_1,2024-09-26T20:55:00,24.68,39.03,1010.6,96,-77
READ_00007452,SENSOR_005,Building_B,2024-09-26T21:00:00,26.07,53.06,1010.8,31,-47
READ_00007453,SENSOR_011,Office_Floor_1,2024-09-26T21:05:00,24.04,39.37,1021.39,29,-35
READ_00007454,SENSOR_026,Building_A,2024-09-26T21:10:00,23.47,60.22,1014.61,72,-48
READ_00007455,SENSOR_039,Building_B,2024-09-26T21:15:00,25.73,46.09,1013.52,44,-78
READ_00007456,SENSOR_031,Building_B,2024-09-26T21:20:00,20.62,40.74,1012.07,70,-69
READ_00007457,SENSOR_002,Office_Floor_1,2024-09-26T21:25:00,26.31,47.22,1005.11,27,-40
READ_00007458,SENSOR_019,Office_Floor_1,2024-09-26T21:30:00,28.26,41.55,1015.58,53,-85
READ_00007459,SENSOR_025,Warehouse_2,2024-09-26T21:35:00,17.65,29.53,1007.63,59,-87
READ_00007460,SENSOR_005,Warehouse_2,2024-09-26T21:40:00,17.89,35.2,1021.86,22,-65
READ_00007461,SENSOR_024,Office_Floor_2,2024-09-26T21:45:00,22.47,42.32,1014.36,86,-83
READ_00007462,SENSOR_007,Warehouse_1,2024-09-26T21:50:00,20.94,37.93,1010.92,41,-34
READ_00007463,SENSOR_018,Office_Floor_1,2024-09-26T21:55:00,23.24,29.21,1010.28,38,-35
READ_00007464,SENSOR_020,Office_Floor_2,2024-09-26T22:00:00,17.8,46.79,1007.51,73,-69
READ_00007465,SENSOR_044,Office_Floor_2,2024-09-26T22:05:00,20.27,57.86,1013.74,92,-60
READ_00007466,SENSOR_044,Office_Floor_1,2024-09-26T22:10:00,24.88,55.69,1012.1,61,-31
READ_00007467,SENSOR_038,Building_A,2024-09-26T22:15:00,26.92,46.77,1013.92,95,-64
READ_00007468,SENSOR_048,Building_A,2024-09-26T22:20:00,22.76,42.2,1014.67,75,-51
READ_00007469,SENSOR_003,Building_A,2024-09-26T22:25:00,24.22,40.36,1013.34,26,-55
READ_00007470,SENSOR_031,Warehouse_1,2024-09-26T22:30:00,21.18,47.9,1004.23,90,-69
READ_00007471,SENSOR_020,Building_B,2024-09-26T22:35:00,22.7,45.93,1004.91,99,-67
READ_00007472,SENSOR_046,Warehouse_2,2024-09-26T22:40:00,24.48,47.0,1013.54,79,-35
READ_00007473,SENSOR_002,Building_B,2024-09-26T22:45:00,25.22,40.89,1005.07,95,-46
READ_00007474,SENSOR_003,Warehouse_2,2024-09-26T22:50:00,22.16,38.95,1014.99,50,-33
READ_00007475,SENSOR_030,Warehouse_2,2024-09-26T22:55:00,19.35,60.34,1016.58,27,-73
READ_00007476,SENSOR_014,Warehouse_2,2024-09-26T23:00:00,24.58,50.81,1009.32,31,-62
READ_00007477,SENSOR_046,Warehouse_2,2024-09-26T23:05:00,23.25,55.57,1013.71,95,-47
READ_00007478,SENSOR_003,Building_A,2024-09-26T23:10:00,24.32,54.01,1003.16,40,-51
READ_00007479,SENSOR_006,Warehouse_1,2024-09-26T23:15:00,30.5,63.81,1017.95,55,-74
READ_00007480,SENSOR_042,Warehouse_1,2024-09-26T23:20:00,19.84,34.43,1014.69,21,-31
READ_00007481,SENSOR_042,Warehouse_2,2024-09-26T23:25:00,22.64,41.59,1016.73,72,-34
READ_00007482,SENSOR_026,Office_Floor_1,2024-09-26T23:30:00,25.11,59.87,1009.84,50,-74
READ_00007483,SENSOR_036,Building_B,2024-09-26T23:35:00,23.6,45.72,1012.77,80,-69
READ_00007484,SENSOR_002,Office_Floor_2,2024-09-26T23:40:00,17.84,34.91,1015.92,62,-69
READ_00007485,SENSOR_007,Office_Floor_1,2024-09-26T23:45:00,25.46,39.33,1015.58,46,-42
READ_00007486,SENSOR_019,Office_Floor_2,2024-09-26T23:50:00,22.71,27.52,1012.46,62,-79
READ_00007487,SENSOR_015,Warehouse_2,2024-09-26T23:55:00,19.34,46.09,1008.54,46,-53
READ_00007488,SENSOR_006,Building_B,2024-09-27T00:00:00,23.75,43.34,1015.23,80,-85
READ_00007489,SENSOR_048,Warehouse_1,2024-09-27T00:05:00,15.93,55.36,1011.47,75,-81
READ_00007490,SENSOR_009,Warehouse_2,2024-09-27T00:10:00,25.18,47.56,1015.12,50,-53
READ_00007491,SENSOR_037,Office_Floor_2,2024-09-27T00:15:00,22.83,67.77,1017.28,97,-49
READ_00007492,SENSOR_021,Office_Floor_1,2024-09-27T00:20:00,23.52,40.48,1012.2,24,-51
READ_00007493,SENSOR_005,Building_A,2024-09-27T00:25:00,21.02,44.69,1018.68,62,-32
READ_00007494,SENSOR_044,Office_Floor_2,2024-09-27T00:30:00,19.91,62.9,1009.83,90,-66
READ_00007495,SENSOR_021,Warehouse_1,2024-09-27T00:35:00,24.15,27.01,1020.44,100,-40
READ_00007496,SENSOR_028,Office_Floor_2,2024-09-27T00:40:00,20.59,47.3,1010.01,29,-56
READ_00007497,SENSOR_038,Building_A,2024-09-27T00:45:00,24.41,49.22,1019.72,59,-58
READ_00007498,SENSOR_036,Office_Floor_2,2024-09-27T00:50:00,18.4,46.18,1013.4,55,-74
READ_00007499,SENSOR_047,Building_A,2024-09-27T00:55:00,22.96,39.07,1015.62,85,-40
READ_00007500,SENSOR_002,Office_Floor_2,2024-09-27T01:00:00,29.12,48.78,1015.86,98,-82
READ_00007501,SENSOR_006,Office_Floor_2,2024-09-27T01:05:00,20.31,49.09,1009.86,95,-43
