InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,LineTotal
566164,22727,ALARM CLOCK BAKELIKE RED ,8,2011-09-09 11:56:00,8.29,,United Kingdom,66.32
549906,22963,JAM JAR WITH GREEN LID,6,2011-04-12 16:28:00,0.85,14998.0,United Kingdom,5.1
579103,23171,REGENCY TEA PLATE GREEN ,2,2011-10-10 16:02:00,3.29,,United Kingdom,6.58
558914,84686,,11,2011-07-05 09:32:00,0.0,,United Kingdom,0.0
550712,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-04-20 11:06:00,0.85,15159.0,United Kingdom,8.5
568710,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,1,2011-09-28 15:42:00,0.39,14649.0,United Kingdom,0.39
572994,22469,HEART OF WICKER SMALL,12,2011-10-27 11:10:00,1.65,17684.0,United Kingdom,19.799999999999997
575706,21916,SET 12 RETRO WHITE CHALK STICKS,12,2011-11-10 17:13:00,0.0,14713.0,United Kingdom,0.0
C561018,23165,LARGE CERAMIC TOP STORAGE JAR,-1,2011-07-22 16:50:00,1.65,14916.0,United Kingdom,-1.65
576076,23489,VINTAGE BELLS GARLAND,2,2011-11-13 16:18:00,2.89,14382.0,United Kingdom,5.78
581382,23215,JINGLE BELL HEART ANTIQUE SILVER,12,2011-12-08 12:57:00,2.08,13860.0,United Kingdom,24.96
561209,23300,GARDENERS KNEELING PAD CUP OF TEA ,-1,2011-07-25 16:57:00,3.29,,United Kingdom,-3.29
536972,22414,DOORMAT NEIGHBOURHOOD WITCH ,2,2010-12-03 13:42:00,7.95,16926.0,United Kingdom,15.9
543630,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-03-21 11:24:00,1.95,15039.0,United Kingdom,19.5
563031,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,2011-08-11 14:38:00,4.95,13263.0,United Kingdom,9.9
576617,22972,CHILDREN'S SPACEBOY MUG,3,2026-02-04 08:00:00,3.29,,United Kingdom,9.870000000000001
C567365,48188,DOORMAT WELCOME PUPPIES,-1,2026-02-04 09:00:00,8.25,15443.0,United Kingdom,-8.25
546891,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,2011-03-17 18:18:00,3.29,,United Kingdom,3.29
580730,22327,ROUND SNACK BOXES SET OF 4 SKULLS,4,2011-12-05 17:28:00,5.79,,United Kingdom,23.16
C552455,M,Manual,-1,2011-05-09 14:38:00,587.08,,United Kingdom,-587.08
581375,23552,BICYCLE PUNCTURE REPAIR KIT ,6,2011-12-08 12:36:00,2.08,16210.0,United Kingdom,12.48
549566,22961,JAM MAKING SET PRINTED,-1,2011-04-10 14:27:00,1.45,13610.0,United Kingdom,-1.45
541516,22241,GARLAND WOODEN HAPPY EASTER,1,2011-01-18 17:34:00,2.46,,United Kingdom,2.46
578703,23369,SET 36 COLOUR PENCILS LOVE LONDON,3,2011-11-25 11:02:00,1.25,17385.0,United Kingdom,3.75
546896,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,2,2011-03-17 18:24:00,2.5,,United Kingdom,5.0
550638,23193,BUFFALO BILL TREASURE BOOK BOX,1,2011-04-19 15:44:00,4.58,,United Kingdom,4.58
557764,22478,BIRDHOUSE GARDEN MARKER ,12,2011-06-22 14:21:00,0.0,13089.0,United Kingdom,0.0
550525,23077,DOUGHNUT LIP GLOSS ,20,2011-04-19 10:19:00,1.25,14672.0,Britain,25.0
548554,22129,PARTY CONES CANDY DECORATION,7,2011-11-11 13:06:00,2.46,,United Kingdom,17.22
547967,85066,CREAM SWEETHEART MINI CHEST,1,2011-03-28 15:49:00,24.96,,United Kingdom,24.96
576617,23218,LAUREL STAR ANTIQUE GOLD,1,2011-11-15 16:57:00,2.46,,United Kingdom,2.46
581147,23209,LUNCH BAG VINTAGE DOILY ,5,2011-12-07 14:01:00,1.65,16426.0,United Kingdom,8.25
556459,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,2011-06-01 10:15:00,3.25,12473.0,Germany,19.5
C547376,21535,RED RETROSPOT SMALL MILK JUG,-1,2011-03-22 14:40:00,2.55,14227.0,United Kingdom,-2.55
546522,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,12,2011-03-14 12:41:00,2.95,13319.0,United Kingdom,30.43800248169937
541417,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,2011-01-17 16:23:00,6.35,16033.0,United Kingdom,6.35
560036,21469,POLKA DOT RAFFIA FOOD COVER,6,2011-07-14 13:51:00,3.75,14911.0,EIRE,22.5
548191,21991,BOHEMIAN COLLAGE STATIONERY SET,1,2011-03-29 15:20:00,2.46,,United Kingdom,2.46
556812,20726,LUNCH BAG WOODLAND,1,2011-06-14 17:25:00,0.0,,United Kingdom,0.0
570482,22615,PACK OF 12 CIRCUS PARADE TISSUES ,1,2011-10-10 17:00:00,0.39,17459.0,United Kingdom,0.39
564328,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-08-24 13:42:00,1.25,12662.0,Germany,30.0
575930,21156,RETROSPOT CHILDRENS APRON,1,2011-11-11 17:58:00,4.13,,United Kingdom,4.13
543484,85099B,JUMBO BAG RED RETROSPOT,10,2011-02-09 10:11:00,1.95,NULL,France,19.5
557761,22706,WRAP COWBOYS  ,25,2011-06-22 13:59:00,0.42,14214.0,United Kingdom,10.5
547106,85099F,JUMBO BAG STRAWBERRY,10,2011-03-21 11:24:00,0.0,15039.0,United Kingdom,0.0
542631,22930,BAKING MOULD HEART MILK CHOCOLATE,-4,2011-01-31 10:09:00,2.55,12841.0,United Kingdom,-10.2
566274,23270,SET OF 2 CERAMIC PAINTED HEARTS ,4,2011-09-11 13:58:00,1.45,13884.0,United Kingdom,5.8
563167,85032B,BLOSSOM IMAGES GIFT WRAP SET,12,2011-08-12 12:37:00,0.65,14696.0,United Kingdom,7.800000000000001
552316,40016,CHINESE DRAGON PAPER LANTERNS,48,2011-05-08 16:11:00,0.42,15674.0,United Kingdom,20.16
546136,35241,ENAMEL BLUE RIM BISCUIT BIN,1,2011-03-09 16:32:00,4.13,,United Kingdom,4.13
575477,22692,DOORMAT WELCOME TO OUR HOME,-1,2011-11-09 16:14:00,15.79,,GB,-15.79
569469,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,2011-10-04 12:22:00,1.65,16360.0,United Kingdom,8.25
542370,82486,WOOD S/3 CABINET ANT WHITE FINISH,-2,2011-01-27 13:23:00,7.95,13004.0,United Kingdom,-15.9
573347,22384,LUNCH BAG PINK POLKADOT,3,2011-10-30 12:26:00,1.65,13137.0,United Kingdom,4.949999999999999
537632,22978,PANTRY ROLLING PIN,6,2011-08-19 14:57:00,3.75,14911.0,EIRE,22.5
550017,21166,COOK WITH WINE METAL SIGN ,12,2011-04-14 11:07:00,2.08,17865.0,United Kingdom,24.96
576518,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,2011-11-15 12:25:00,1.25,16361.0,United Kingdom,15.0
580610,23394,POSTE FRANCE CUSHION COVER,1,2011-12-05 11:48:00,10.79,,United Kingdom,10.79
553552,23199,JUMBO BAG APPLES,10,2011-05-17 16:23:00,2.08,17702.0,United Kingdom,20.8
552000,22969,HOMEMADE JAM SCENTED CANDLES,2,2011-05-05 15:56:00,3.29,,United Kingdom,6.58
542602,21485,RETROSPOT HEART HOT WATER BOTTLE,2,2011-01-30 12:09:00,4.95,15579.0,United Kingdom,9.9
560772,23141,TRIPLE WIRE HOOK PINK HEART,2,2011-07-20 16:12:00,4.13,,GB,8.26
537137,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2010-12-05 12:43:00,0.85,16327.0,United Kingdom,10.2
564650,22553,PLASTERS IN TIN SKULLS,96,2011-08-26 14:17:00,1.45,14646.0,Netherlands,139.2
570428,16169E,WRAP 50'S  CHRISTMAS,25,2011-10-10 14:02:00,0.42,15553.0,United Kingdom,17.418691699825676
568588,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,2011-09-28 10:18:00,3.75,14109.0,United Kingdom,15.0
552232,22423,REGENCY CAKESTAND 3 TIER,2,2011-05-06 15:54:00,24.96,,United Kingdom,49.92
573904,22576,SWALLOW WOODEN CHRISTMAS DECORATION,7,2011-11-01 14:54:00,0.85,14505.0,United Kingdom,5.95
580884,21012,ANTIQUE ALL GLASS CANDLESTICK,2,2011-12-06 12:21:00,2.1,NULL,United Kingdom,4.2
580305,22983,CARD BILLBOARD FONT,12,2011-12-02 14:26:00,0.42,12970.0,United Kingdom,5.04
580833,23493,VINTAGE DOILY TRAVEL SEWING KIT,1,2011-12-06 11:41:00,0.0,UNKNOWN,United Kingdom,0.0
574941,23369,SET 36 COLOUR PENCILS LOVE LONDON,61,2011-11-07 17:42:00,2.95,,United Kingdom,183.14654583770218
580612,22499,WOODEN UNION JACK BUNTING,1,2011-12-05 11:58:00,8.29,,United Kingdom,12.55464124329071
575623,23265,SET OF 3 WOODEN TREE DECORATIONS,24,2011-11-10 13:14:00,1.25,14064.0,United Kingdom,30.0
573585,84031b,CHARLIE LOLA BLUE HOT WATER BOTTLE ,1,2011-10-31 14:41:00,16.63,,United Kingdom,16.63
538177,21901,"KEY FOB , BACK DOOR ",1,2010-12-10 09:51:00,1.66,,United Kingdom,1.66
557263,21213,PACK OF 72 SKULL CAKE CASES,120,2011-06-19 11:08:00,0.42,14646.0,Netherlands,50.4
578022,22617,BAKING SET SPACEBOY DESIGN,1,2011-11-22 13:25:00,4.95,17371.0,United Kingdom,4.95
537227,22941,CHRISTMAS LIGHTS 10 REINDEER,2,2010-12-06 08:42:00,8.5,17677.0,United Kingdom,17.0
555247,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-06-01 14:42:00,0.95,14315.0,United Kingdom,11.399999999999999
551518,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-05-01 11:36:00,2.95,15708.0,United Kingdom,29.5
564727,22486,PLASMATRONIC LAMP,2,2011-08-28 12:31:00,12.75,16686.0,United Kingdom,25.5
545027,47566,PARTY BUNTING,6,2011-02-25 14:59:00,10.79,,United Kingdom,64.74
538170,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2010-12-09 19:32:00,1.69,13969.0,GBR,27.04
569700,84616,SILVER ROCCOCO CHANDELIER,1,2011-10-05 15:56:00,58.29,,United Kingdom,58.29
573137,85054,FRENCH ENAMEL POT W LID,1,2011-10-27 17:15:00,5.79,,United Kingdom,5.79
561388,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,-12,2011-07-27 09:32:00,1.69,12753.0,Japan,-20.28
566821,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,2011-09-15 11:33:00,2.89,0,United Kingdom,17.34
538349,21992,VINTAGE PAISLEY STATIONERY SET,4,2010-12-10 14:59:00,2.51,GUEST,United Kingdom,10.04
566258,23356,LOVE HOT WATER BOTTLE,1,2011-09-11 12:45:00,5.95,13124.0,United Kingdom,5.95
574672,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2011-11-06 12:25:00,1.45,13532.0,United Kingdom,1.45
572861,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,2011-10-26 12:46:00,1.25,14102.0,United Kingdom,15.0
555025,22193,RED DINER WALL CLOCK,2,2011-05-31 11:21:00,8.5,GUEST,United Kingdom,17.0
580527,22055,MINI CAKE STAND  HANGING STRAWBERY,2,2011-12-04 15:19:00,0.39,13736.0,United Kingdom,0.78
545901,20760,GARDEN PATH POCKET BOOK,1,2026-02-04 10:00:00,0.85,15834.0,United Kingdom,0.85
568346,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2011-09-26 15:28:00,1.25,14096.0,Britain,3.75
567818,21174,POTTERING IN THE SHED METAL SIGN,4,2011-09-22 12:41:00,2.08,14395.0,Britain,8.32
568163,23396,LE JARDIN BOTANIQUE CUSHION COVER,2,2011-09-25 12:34:00,3.75,14540.0,United Kingdom,7.5
558240,22189,CREAM HEART CARD HOLDER,1,2011-06-27 15:27:00,8.29,,United Kingdom,8.29
536876,21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,7,2026-02-04 11:00:00,7.62,,United Kingdom,53.34
547830,85131A,BEADED PEARL HEART WHITE ON STICK,4,2011-03-25 15:50:00,0.83,,United Kingdom,3.32
577312,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-11-18 13:18:00,0.85,17049.0,United Kingdom,8.5
575671,23350,ROLL WRAP VINTAGE SPOT ,12,2011-11-10 15:03:00,1.25,UNKNOWN,France,15.0
572859,23502,PLAYING CARDS VINTAGE DOILY ,-1,2011-10-26 12:39:00,1.25,16418.0,United Kingdom,-1.25
540163,22817,CARD SUKI BIRTHDAY,12,2011-01-05 11:52:00,0.0,13089.0,United Kingdom,0.0
552677,22670,FRENCH WC SIGN BLUE METAL,1,2011-05-10 15:07:00,2.46,,United Kingdom,2.46
566731,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,4,2011-09-14 13:37:00,0.85,17883.0,United Kingdom,3.4
542536,22355,CHARLOTTE BAG SUKI DESIGN,64,2011-01-28 13:37:00,0.0,,United Kingdom,0.0
544824,22690,DOORMAT HOME SWEET HOME BLUE ,10,2011-02-24 09:32:00,6.75,17139.0,United Kingdom,67.5
564216,22613,PACK OF 20 SPACEBOY NAPKINS,12,2011-08-24 09:23:00,0.85,12642.0,Germany,10.2
547386,22257,FELT FARM ANIMAL SHEEP,1,2011-03-22 15:52:00,2.46,,United Kingdom,2.46
537818,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,2010-12-08 13:53:00,2.95,12766.0,Portugal,17.700000000000003
565434,22037,ROBOT BIRTHDAY CARD,12,2011-09-04 13:35:00,0.42,12867.0,United Kingdom,5.04
540543,20981,12 PENCILS TALL TUBE WOODLAND,6,2011-01-09 15:23:00,0.85,14395.0,United Kingdom,5.1
561102,23123,COCKTAIL SWORDS 50 PIECES,12,2011-07-25 11:17:00,0.0,12412.0,Denmark,0.0
562377,23206,LUNCH BAG APPLE DESIGN,2,2011-08-04 15:04:00,1.65,14535.0,United Kingdom,3.3
563242,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",12,2011-08-15 10:28:00,4.25,17173.0,United Kingdom,51.0
542192,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,2011-01-26 11:27:00,1.25,14049.0,United Kingdom,1.25
548191,84946,ANTIQUE SILVER T-LIGHT GLASS,15,2011-03-29 15:20:00,2.46,,United Kingdom,36.9
550627,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-04-19 14:36:00,0.85,16633.0,United Kingdom,10.2
558475,23107,WHITE HEARTS WIRE PLANT POT HOLDER,7,2011-06-29 15:58:00,2.89,,United Kingdom,20.23
559070,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-07-06 10:41:00,1.25,13468.0,United Kingdom,8.115433458749742
539595,22613,PACK OF 20 SPACEBOY NAPKINS,1,2010-12-20 13:43:00,1.66,,GB,1.9687187203155971
553345,22659,LUNCH BOX I LOVE LONDON,10,2011-05-16 12:53:00,1.95,16729.0,United Kingdom,19.5
567618,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-09-21 12:26:00,0.55,12721.0,France,13.200000000000001
C565615,22423,REGENCY CAKESTAND 3 TIER,-1,2011-09-05 15:20:00,12.75,UNKNOWN,FRANCE,-12.75
554808,47591D,PINK FAIRY CAKE CHILDRENS APRON,2,2011-05-26 13:01:00,0.0,17059.0,United Kingdom,0.0
577751,23321,SMALL WHITE HEART OF WICKER,2,2011-11-21 14:34:00,1.65,12904.0,UK,3.3
568212,90199C,5 STRAND GLASS NECKLACE CRYSTAL,1,2011-09-25 16:05:00,0.0,15154.0,United Kingdom,0.0
573897,23240,SET OF 4 KNICK KNACK TINS DOILY ,2,2011-11-01 14:29:00,4.15,16729.0,United Kingdom,8.3
543648,22585,PACK OF 6 BIRDY GIFT TAGS,12,2011-02-11 08:45:00,1.25,15114.0,United Kingdom,15.0
545023,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-02-25 14:25:00,1.25,12921.0,United Kingdom,30.0
567639,22423,REGENCY CAKESTAND 3 TIER,-6,2011-09-21 14:07:00,12.75,15290.0,United Kingdom,-76.5
577800,21917,SET 12 KIDS  WHITE CHALK STICKS,24,2011-11-21 17:00:00,0.42,15484.0,United Kingdom,10.08
562426,23298,SPOTTY BUNTING,3,2011-08-04 17:13:00,4.95,0,United Kingdom,14.850000000000001
567513,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,-12,2011-09-20 15:05:00,8.15,14401.0,United Kingdom,-97.80000000000001
556126,23202,JUMBO BAG VINTAGE LEAF,10,2011-06-09 10:23:00,2.08,14911.0,EIRE,20.8
560433,21172,PARTY METAL SIGN ,1,2011-07-18 15:49:00,4.13,,United Kingdom,4.13
564800,47504K,ENGLISH ROSE GARDEN SECATEURS,12,2011-08-30 11:32:00,0.79,14108.0,United Kingdom,9.48
545979,22662,LUNCH BAG DOLLY GIRL DESIGN,2,2011-03-08 12:30:00,1.65,12748.0,United Kingdom,3.3
547729,22983,CARD BILLBOARD FONT,12,2011-03-25 10:52:00,0.42,15529.0,United Kingdom,5.04
545154,22561,WOODEN SCHOOL COLOURING SET,12,2026-02-04 12:00:00,1.65,12921.0,United Kingdom,19.799999999999997
560841,23033,DRAWER KNOB CERAMIC RED,-12,2011-07-21 12:25:00,1.25,14298.0,GBR,-15.0
541844,21528,DAIRY MAID TRADITIONAL TEAPOT ,6,2011-09-28 09:43:00,6.95,15301.0,United Kingdom,41.7
574250,21905,MORE BUTTER METAL SIGN ,5,2011-11-03 13:09:00,0.79,17634.0,United Kingdom,3.95
572758,22671,FRENCH LAUNDRY SIGN BLUE METAL,-1,2011-10-25 18:39:00,3.29,,United Kingdom,-3.29
550712,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-04-20 11:06:00,1.65,15159.0,United Kingdom,16.5
541684,47599B,BLUE PARTY BAGS ,6,2011-01-20 15:22:00,0.0,GUEST,United Kingdom,0.0
541219,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-01-14 14:06:00,1.25,,United Kingdom,1.25
578035,21380,WOODEN HAPPY BIRTHDAY GARLAND,12,2011-11-22 14:00:00,2.95,16422.0,United Kingdom,35.400000000000006
551717,21171,BATHROOM METAL SIGN ,1,2011-05-03 15:59:00,1.45,13263.0,United Kingdom,1.45
553013,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-05-12 18:19:00,4.95,,GBR,4.95
547862,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,3,2011-03-27 12:54:00,1.25,12841.0,United Kingdom,3.75
561611,21867,PINK UNION JACK  LUGGAGE TAG,4,2011-07-28 12:29:00,1.25,17975.0,United Kingdom,5.0
568057,21803,CHRISTMAS TREE STAR DECORATION,2,2011-09-23 12:56:00,0.83,,GB,1.66
569533,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,12,2011-10-04 15:21:00,0.19,16374.0,United Kingdom,2.2800000000000002
578225,35095A,BLUE VICTORIAN FABRIC OVAL BOX,24,2011-11-23 11:51:00,0.42,0,United Kingdom,10.08
544335,22961,JAM MAKING SET PRINTED,4,2011-02-17 19:21:00,1.45,14702.0,United Kingdom,5.8
544921,22636,CHILDS BREAKFAST SET CIRCUS PARADE,12,2011-02-24 16:35:00,7.65,17090.0,United Kingdom,91.80000000000001
537399,20713,JUMBO BAG OWLS,2,2010-12-06 14:31:00,1.95,13030.0,United Kingdom,3.9
555508,23284,DOORMAT KEEP CALM AND COME IN,5,2011-06-03 16:45:00,7.95,16880.0,United Kingdom,39.75
550955,22089,PAPER BUNTING VINTAGE PAISLEY,6,2011-04-21 16:26:00,0.0,14189.0,United Kingdom,0.0
562955,20679,EDWARDIAN PARASOL RED,4,2011-08-11 10:14:00,12.46,,United Kingdom,49.84
546963,22064,PINK DOUGHNUT TRINKET POT ,-12,2011-03-18 11:39:00,1.65,TEST,United Kingdom,-19.799999999999997
570197,47341B,BLUE TABLE RUN FLOWER,2,2011-10-07 15:45:00,1.25,13755.0,United Kingdom,2.5
561485,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2011-07-27 13:42:00,0.85,TEST,United Kingdom,0.85
568146,23201,JUMBO BAG ALPHABET,10,2011-09-25 11:33:00,2.08,16169.0,United Kingdom,20.8
571716,23061,VINTAGE EMBOSSED HEART,1,2011-10-18 17:05:00,2.46,,United Kingdom,2.46
542344,22804,CANDLEHOLDER PINK HANGING HEART,1,2011-01-27 11:30:00,5.79,,United Kingdom,5.79
542528,22029,SPACEBOY BIRTHDAY CARD,12,2011-01-28 13:04:00,0.42,13141.0,United Kingdom,5.04
549311,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-04-08 09:25:00,2.95,14924.0,United Kingdom,17.700000000000003
544495,21531,RED RETROSPOT SUGAR JAM BOWL,6,2026-02-04 13:00:00,2.55,12766.0,Portugal,15.299999999999999
C544589,AMAZONFEE,AMAZON FEE,-1,2011-02-21 15:11:00,5258.77,0,United Kingdom,-5258.77
552624,23208,LUNCH BAG VINTAGE LEAF DESIGN,3,2011-05-10 12:53:00,1.65,14505.0,United Kingdom,4.949999999999999
566869,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-09-15 13:20:00,0.29,13658.0,United Kingdom,13.919999999999998
564378,16169M,WRAP DAISY CARPET ,25,2011-08-25 10:26:00,0.42,12417.0,Belgium,10.5
539000,22802,FAUX FUR CHOCOLATE THROW,2,2011-01-19 15:08:00,16.63,,United Kingdom,33.26
541999,22457,NATURAL SLATE HEART CHALKBOARD ,1,2011-01-25 10:45:00,5.79,,United Kingdom,5.79
543097,82482,WOODEN PICTURE FRAME WHITE FINISH,7,2011-02-03 11:41:00,4.96,,United Kingdom,34.72
538509,22437,SET OF 9 BLACK SKULL BALLOONS,12,2010-12-12 13:37:00,0.85,14413.0,United Kingdom,10.2
569668,22619,SET OF 6 SOLDIER SKITTLES,4,2011-10-05 13:47:00,3.75,TEST,United Kingdom,15.0
578147,23354,6 GIFT TAGS 50'S CHRISTMAS ,2,2011-11-23 11:09:00,0.83,12748.0,United Kingdom,1.66
546784,23050,RECYCLED ACAPULCO MAT GREEN,2,2011-03-17 09:49:00,8.25,18189.0,United Kingdom,16.5
575179,22113,GREY HEART HOT WATER BOTTLE,4,2011-11-09 08:11:00,4.25,14284.0,United Kingdom,17.0
559542,22230,JIGSAW TREE WITH WATERING CAN,6,2011-07-10 13:32:00,0.29,17126.0,United Kingdom,3.206985974167414
566005,23397,FOOT STOOL HOME SWEET HOME ,2,2011-09-08 11:56:00,9.95,16426.0,United Kingdom,19.9
553661,21613,S/12 VANILLA  BOTANICAL T-LIGHTS,12,2011-05-18 11:59:00,2.95,13572.0,United Kingdom,35.400000000000006
579740,23263,SET OF 3 WOODEN HEART DECORATIONS,-1,2011-11-30 14:30:00,1.25,,United Kingdom,-1.25
538517,21889,WOODEN BOX OF DOMINOES,4,2010-12-12 16:05:00,1.25,17618.0,GB,5.0
561116,POST,POSTAGE,5,2011-07-25 12:22:00,40.0,13520.0,Switzerland,200.0
553145,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,2011-05-13 13:50:00,2.55,14342.0,United Kingdom,20.4
569687,22866,HAND WARMER SCOTTY DOG DESIGN,12,2011-10-05 14:53:00,2.1,13709.0,GBR,25.200000000000003
562286,22558,CLOTHES PEGS RETROSPOT PACK 24 ,30,2011-08-04 10:45:00,1.45,15061.0,United Kingdom,43.5
573380,21135,VICTORIAN  METAL POSTCARD SPRING,16,2011-10-30 14:04:00,1.69,14572.0,United Kingdom,27.04
572447,21988,PACK OF 6 SKULL PAPER PLATES,2,2011-10-24 12:25:00,0.85,17811.0,United Kingdom,1.7
571310,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2011-10-17 10:17:00,1.25,13394.0,United Kingdom,15.0
553909,23298,SPOTTY BUNTING,3,2011-05-19 19:00:00,0.0,12951.0,United Kingdom,0.0
565117,22631,CIRCUS PARADE LUNCH BOX ,12,2011-09-01 11:33:00,1.95,13089.0,United Kingdom,23.4
579419,23576,SNACK TRAY RED VINTAGE DOILY,8,2011-11-29 13:01:00,1.95,12471.0,Germany,16.037210903542192
541131,22668,PINK BABY BUNTING,2,2011-01-14 10:16:00,362255.6846513471,,United Kingdom,724511.3693026942
559782,23028,DRAWER KNOB CRACKLE GLAZE BLUE,6,2011-07-12 11:55:00,1.65,12722.0,France,9.899999999999999
558916,20751,FUNKY WASHING UP GLOVES ASSORTED,12,2011-07-05 09:33:00,2.1,16985.0,United Kingdom,23.71230540084614
551174,21733,RED HANGING HEART T-LIGHT HOLDER,1,2011-04-26 17:02:00,5.79,,United Kingdom,5.79
565865,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,2011-09-07 15:07:00,3.25,12637.0,France,39.0
547396,21212,PACK OF 72 RETROSPOT CAKE CASES,16,2011-03-22 16:54:00,305349.5995115747,,United Kingdom,4885593.592185196
537388,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-12-06 13:35:00,2.95,17682.0,UK,35.400000000000006
560255,22192,BLUE DINER WALL CLOCK,1,2011-07-17 13:08:00,8.5,16054.0,United Kingdom,8.5
548808,21114,LAVENDER SCENTED FABRIC HEART,10,2011-04-04 12:55:00,1.25,17774.0,United Kingdom,12.5
555322,22501,PICNIC BASKET WICKER LARGE,1,2011-06-02 11:01:00,20.79,,United Kingdom,20.79
557067,23174,REGENCY SUGAR BOWL GREEN,12,2026-02-04 14:00:00,4.15,13098.0,United Kingdom,49.800000000000004
545232,22568,FELTCRAFT CUSHION OWL,4,2011-03-01 10:19:00,372564.6732192127,15676.0,United Kingdom,1490258.6928768507
569521,21026,SPACE OWL,1,2011-10-04 14:33:00,1.25,16474.0,United Kingdom,1.25
565416,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-09-04 12:00:00,0.55,12710.0,GERMANY,13.200000000000001
550308,85099B,JUMBO BAG RED RETROSPOT,200,2011-04-17 10:57:00,1.79,17029.0,United Kingdom,358.0
C562961,22852,DOG BOWL VINTAGE CREAM,-1,2011-08-11 10:24:00,4.25,14305.0,GB,-4.25
558861,23250,VINTAGE RED TRIM ENAMEL BOWL ,12,2011-07-04 12:19:00,1.25,13373.0,United Kingdom,15.0
564974,22348,TEA BAG PLATE RED RETROSPOT,-1,2011-08-31 15:32:00,1.63,,United Kingdom,-1.63
538523,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,6,2010-12-13 09:29:00,3.75,13198.0,United Kingdom,22.5
562158,23290,SPACEBOY CHILDRENS BOWL,1,2011-08-03 11:45:00,1.25,15039.0,United Kingdom,1.25
571293,22667,RECIPE BOX RETROSPOT ,1,2011-10-16 15:56:00,2.95,13956.0,United Kingdom,2.95
543826,22182,CAKE STAND VICTORIAN FILIGREE SMALL,1,2011-02-14 09:41:00,4.13,,United Kingdom,4.13
575477,84923,PINK BUTTERFLY HANDBAG W BOBBLES,1,2011-11-09 16:14:00,4.13,,United Kingdom,4.13
559052,84673A,PINK FLY SWAT,1,2011-07-05 16:53:00,0.79,,United Kingdom,0.79
556193,22621,TRADITIONAL KNITTING NANCY,12,2011-06-09 12:04:00,1.65,14132.0,United Kingdom,19.799999999999997
542390,22191,IVORY DINER WALL CLOCK,5,2011-01-27 14:48:00,0.0,16814.0,United Kingdom,0.0
553702,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2011-05-18 14:50:00,1.25,13263.0,United Kingdom,7.5
546522,22087,PAPER BUNTING WHITE LACE,6,2011-03-14 12:41:00,0.0,13319.0,United Kingdom,0.0
580501,22952,60 CAKE CASES VINTAGE CHRISTMAS,3,2011-12-04 13:00:00,0.55,14546.0,United Kingdom,1.6500000000000001
